1,2,3,4,5,6,7
sweetjiar,希望可以有一个男孩子懂得我的慢热，在我旁边唠唠叨叨，跟我说说话找找话题，永远不会没话讲尴尬，活泼可爱，足够的偏爱，这样就够了,2021年3月9日,51088,慢热,满舒克,111
杨YM-_,近视的女孩子多远也能看见喜欢的男孩子,2021年3月13日,45178,慢热,满舒克,111
-不睡就不困-,“差点以为 这次就是你了”,2021年3月9日,35516,慢热,满舒克,111
子瞻313,低情商,2021年3月19日,25523,慢热,满舒克,111
Pii-7,慢热是两手空空 是眼眶红红 是蠢蠢欲动 是来势汹汹 是似懂非懂 是风吹草动都让我心事重重,2021年3月8日,23181,慢热,满舒克,111
JunM呀,专升本一定要成功啊！ 我要成为一名律师,2021年3月13日,18875,慢热,满舒克,111
渐行渐远lol,你慢热个锤子 73个一个月换一个都得6年呢,2021年6月3日,16601,慢热,满舒克,111
是Zzo,我是女孩子，我可以主动靠近他，可是如果我察觉到他无动于衷，我就会放弃了，在喜欢也会放弃，不是喜欢得不到位，因为有尊严和女孩子最后的矜持和脸皮，先爱己后爱人❤️,2021年3月17日,15400,慢热,满舒克,111
躲藏乌云,只是骄阳正好 过林梢 丁达尔效应略过仲夏夜的上空 十六七岁少年领略星云盛放 于是爱意缠绵 野草疯长.,2021年3月9日,15329,慢热,满舒克,111
我晚点就睡,好像现在的感情对慢热的人一点也不友好,2021年3月9日,13517,慢热,满舒克,111
小思想家_,慢热，沉默活泼，三观正，不记仇，健忘体质，我比你想象的深情，也比你以为的冷漠,2021年3月13日,10377,慢热,满舒克,111
基尔伯特中佐,25年的EVA 9年最终章的等待 他们也都长大了 我们最后的青春也结束了 再见 所有的EVANGELION！,2021年3月9日,38421,One Last Kiss（最终一吻）,宇多田ヒカル,111
泰坦妮可,哥几个又来逛卢浮宫啦,2021年9月15日,32239,One Last Kiss（最终一吻）,宇多田ヒカル,111
na1tsabeS,再见了，所有的Evangelion.,2021年3月9日,27884,One Last Kiss（最终一吻）,宇多田ヒカル,111
今天你one-last-kiss了吗,国外都在讨论剧情，只有国内天天one last kiss,2021年6月30日,27543,One Last Kiss（最终一吻）,宇多田ヒカル,111
碇真嗣避垒,属于真嗣，也属于我们每个人的困在蝉鸣热浪中的永夏结束了。但属于他们的新生才刚刚开启，在一个没有使徒也没有EVA的世界。跨出EVA的诅咒，他们都将迈向美好的未来。我们也是。祝我们的青春盛大落幕。 感谢痞子圆了整整一代人的跨世纪牵挂。完结不是结束，心之壁垒终存。再见了，所有的EVANGELION,2021年3月9日,22752,One Last Kiss（最终一吻）,宇多田ヒカル,111
嘿-hans,真正意难平的不是你家cp没有在一起，而是EVA真的结束了。你也长大了，把EVA的故事埋在心底，向不完美的世界和解。正如结尾那样随着真嗣走出车站动漫变为现实。你也该像个大人一样面对现实了。,2021年8月14日,19452,One Last Kiss（最终一吻）,宇多田ヒカル,111
Linlunis_Nyan,明日香,2021年3月9日,18877,One Last Kiss（最终一吻）,宇多田ヒカル,111
马铃薯片半价,你看eva终章，我粉电锯人，他追进击的巨人，我们都有美好的一天😅,2021年3月9日,18271,One Last Kiss（最终一吻）,宇多田ヒカル,111
北方不死院,谁能想到，香党和丽党争了这么多年，最后让最没希望的薰党（某种意义上）赢了，俩人的名字直接写到生命之书上给锁死了。渚薰，不愧是你，绝了，虽然今生做不了夫妻，但是这哥俩从此生生世世的人生都会交织在一起,2021年3月11日,17487,One Last Kiss（最终一吻）,宇多田ヒカル,111
星糸子,人人都笑碇真嗣，人人都是碇真嗣。全世界都是碇真嗣，但全世界没有一个渚薰。,2021年8月21日,16832,One Last Kiss（最终一吻）,宇多田ヒカル,111
hitomio拾六,我来科普一下《EVA》。 90年代初期，日本泡沫经济告别最后的辉煌，随后而来的阪神大地震，东京地铁沙林毒气事件等灾难让人们失去了对生活的信念感，“末日论”再次兴起，就在失业的年轻人面对无望的未来，精神世界陷入虚无之时，《EVA》播出。,2021年8月20日,13589,One Last Kiss（最终一吻）,宇多田ヒカル,111
中二不是我,提醒大家，目前很多剧透都是有偏差的，一些剧透内容完全是无中生有，因为个人理解、立场等因素影响，所以不要因为剧透就盖棺定论了，起码等到自己看了正片吧。,2021年3月9日,8402,One Last Kiss（最终一吻）,宇多田ヒカル,111
祖彦无,你看《EVA》，我追《电锯人》，他看《进击的巨人》，我们都有光明的未来！,2021年3月9日,8234,One Last Kiss（最终一吻）,宇多田ヒカル,111
山东人吃的就是好,有些人随着one last kiss和真嗣一起跑出车站，回到了现实，而有些人，还在车站讨论cp的事情,2021年8月14日,7931,One Last Kiss（最终一吻）,宇多田ヒカル,111
二十七www,歌词全程女性的自述“你不擅长拍照”剑介很擅长拍照 而真嗣不擅长拍照全剧和真嗣亲过的只有美里和明日香这是明日香写给真嗣的独白,2021年3月11日,7797,One Last Kiss（最终一吻）,宇多田ヒカル,111
墨69泉,“请你用绝对清醒的理智去压制你不该有的感情。”,2021年3月19日,12732,宿,李学仕,111
冀冷,柯达直到破产那天，生产的胶卷质量都是很好的，只是世界不再需要它了。,2021年3月3日,7215,宿,李学仕,111
zzzZoO0,火了请你们吃饭,2021年2月28日,4974,宿,李学仕,111
神明何曾眷恋-,“他和她的情头真的丑爆了.”,2021年3月20日,3993,宿,李学仕,111
她說我喜歡看海,她回消息特别慢，我也故意回的特别慢。我以为这样就扯平了,2021年8月6日,3433,宿,李学仕,111
时简余,室友在大一的时候和教官在一起了。大二下学期教官对她冷淡了许多。学期过半，室友提出分手，她的教官没有挽留，看着女孩擦肩而过。但断断续续有联系，之后女孩说如果元旦那天他来找我复合，我肯定就同意了，但我等了一天，什么也没有。从那以后女孩和追求自己的男孩子去图书馆学习，去吃饭，去跑步。,2021年3月2日,2881,宿,李学仕,111
小甜果的面包超人,“后来我种满了整座花园，却忘了放下玫瑰种子。”,2021年7月23日,2505,宿,李学仕,111
Y的恋战日记,我现在是一名初三学生，我要做的事是考上重点高中，而不是去在意一个未来与我毫无关系的人喜不喜欢我,2021年8月22日,2460,宿,李学仕,111
子书不羡,生命中的全部偶然，其实都是命中注定。是为宿命。 ——东野圭吾《宿命》,2021年3月1日,2405,宿,李学仕,111
oo草没味,如果你喜欢小羊就要喜欢小羊脾气小羊敏感 小羊撒娇 小羊吃醋不可以只喜欢小羊听话 ​,2021年3月4日,1960,宿,李学仕,111
余江Jiang,你说的爱太简单了 我要的是公螳螂被吃掉的心甘情愿 是到死都挂念 是生生世世的宿命不熄 是愚忠,2021年3月3日,1576,宿,李学仕,111
时简余,她的教官就像从未出现过她的世界一样，她一直没同意男孩对他的追求。女孩不知道的是教官却在元旦后的第20天换上了一个奶里奶气小男生的头像——是情侣头像。是女孩提及多次，教官却置若罔闻的情侣头像。你曾经渴望的东西却在别人那里轻而易举的出现了。,2021年3月2日,1426,宿,李学仕,111
呵-_-哼,“惊艳我青春的那人始终没回头看我一眼”,2021年9月25日,1391,宿,李学仕,111
银河京都_,“我希望你爱我，是只看着我一个人的爱.”,2021年6月21日,1329,宿,李学仕,111
zzzZoO0,如果穿梭在宇宙是有声音的 那么你听到了吗 从2分18秒开始..,2021年11月30日,1288,宿,李学仕,111
自己O_oO_o,点个赞回来听一遍 说到做到,2021年8月4日,4026,想 (DJ版),朱添泽,111
温柔假象co,前女友太多 听着歌不知道该想谁...,2021年8月26日,3061,想 (DJ版),朱添泽,111
邓dcb,把左手 把右手大拇指 → 往这划 ← 大拇指放这里 放这里,2021年8月25日,1298,想 (DJ版),朱添泽,111
安于瑾,"这是我听过三观最正的话了 ""抱歉 我并不喜欢你 出于礼貌一直没有跟你断开联系 这可能让你产生一些误会 我不想吊着你 也不值得你喜欢 我之前没有果断的拒绝你 是因为我知道爱而不得的感受 我也试着喜欢你 但就是没感觉 你很好但对不起""",2021年9月13日,1260,想 (DJ版),朱添泽,111
AKKK-You,这个世界病了，人们以渣为荣，却把深情的人叫舔狗。,2021年8月23日,825,想 (DJ版),朱添泽,111
若只如初见____丶,1.买一套500w的房子（已完成）2.买一辆兰博基尼（已完成）3.开一家上市公司（已完成）4.年收入500万（已完成）5.有一次说走就走的旅行（已完成）7.银行里存折1000w（已完成）8.和维密女孩结婚生子（已完成）9.买一辆自己的私人飞机（已完成）10.改掉爱吹牛逼的习惯（未完成）,2021年8月24日,406,想 (DJ版),朱添泽,111
b-小新,要不，拉个群，让他们都进来，你说想你们了,2021年8月28日,349,想 (DJ版),朱添泽,111
FXZG_sJpy,她一中，我职高相差甚远，是我不配.,2021年8月24日,318,想 (DJ版),朱添泽,111
your檬,两天两夜 不睡不吃 我终于走出来了 现在我很安静的躺在沙发上打着这些文字 以前以为两个人彼此喜欢就够了 现在才知道这个世界真的是有爱而不得 是真的有意难平 以后的生活一定要自己好好过 起码不能让现在的自己看不起以后的自己,2021年3月2日,202,想 (DJ版),朱添泽,111
小脑斧很可耐,你不断的翻找文案，只不过在找一个替你讲故事的人。,2021年8月25日,178,想 (DJ版),朱添泽,111
狮子汪o,别约我喝酒，你们喝多了又是亲又是抱的，我喝多了睡地上还要被你们照相 没意思,2021年8月19日,129,想 (DJ版),朱添泽,111
用户1364757438,本人不抽烟不喝酒，晚上22点准时睡，7点准时起，持续3年了，但是昨天发生了巨大的改变，我出狱了,2021年10月2日,128,想 (DJ版),朱添泽,111
徒手画圆弧,要是三观正就应该一开始直接拒绝他（她）,2021年9月16日,125,想 (DJ版),朱添泽,111
心碎琪0,我有点不喜欢你了 你没钱 不懂浪漫 给不了我安全感 甚至在我委屈的时候一句安慰的话都没有,2021年9月23日,99,想 (DJ版),朱添泽,111
LuhKelllll_,我听过三观最正的话是,2021年9月16日,92,想 (DJ版),朱添泽,111
Sirds,看到好多说rap部分的 不瞒你说 我是因为听到rap部分才来搜这首歌的[西西心动],2021年9月24日,17242,城市逃离计划（希望每天的生活都如此的简单）,NickTheWorld/Metablue赛博蓝,111
邶柘尔东,你们爱怎么说怎么说 这段说唱就是对了我的胃,2021年9月23日,9013,城市逃离计划（希望每天的生活都如此的简单）,NickTheWorld/Metablue赛博蓝,111
皮崽-小甜豆,PinkKiller的嗓音与Nick相比特别 干净，纯洁特别甜，感觉就是嘴里含了块糖，舍不得直接咬碎，想要多品尝一会,2021年10月5日,5566,城市逃离计划（希望每天的生活都如此的简单）,NickTheWorld/Metablue赛博蓝,111
絔斓,虽然歌很好听、但是大家不要因为好奇去吃槟郎哦！！槟榔嚼多了会上瘾，并且有极高概率会染上口腔癌！！！不要抱有侥幸心理！刚开始吃感觉不好吃，但后面越吃就会越上瘾！！永远不要有试试看的想法！！好了，我要说的就这些希望大家都健健康康的，要好好爱护自己啊！！(*≧ω≦),2021年10月3日,4700,城市逃离计划（希望每天的生活都如此的简单）,NickTheWorld/Metablue赛博蓝,111
午睡睡到晚,这首歌我放进歌单了，但我知道迟早有一天我会把他挪开，因为男声并不入耳，只能说勉强接受，女声留住了这首歌,2021年9月16日,4261,城市逃离计划（希望每天的生活都如此的简单）,NickTheWorld/Metablue赛博蓝,111
云DOUBLE20,我是因为，男生rap那段来的，觉得互相挺搭的,2021年9月23日,4193,城市逃离计划（希望每天的生活都如此的简单）,NickTheWorld/Metablue赛博蓝,111
Metablue赛博蓝,卸下包袱一起逃离这座城市～感谢Nikolas给予旋律和歌词的无限帮助！[多多大笑],2021年2月26日,3703,城市逃离计划（希望每天的生活都如此的简单）,NickTheWorld/Metablue赛博蓝,111
老子是仙女哦,听完就逃，晚自习都不用上了,2021年2月28日,3574,城市逃离计划（希望每天的生活都如此的简单）,NickTheWorld/Metablue赛博蓝,111
-31sjca,我觉得rap那段也没你们说的那么难堪，我个人认为挺好的，起码听起来是舒服的，当然hook我也觉得很有个性，也很好听,2021年8月3日,3445,城市逃离计划（希望每天的生活都如此的简单）,NickTheWorld/Metablue赛博蓝,111
车-厘子,这一手喜欢纯粹因为女声，rap太普通了，听了好几遍没有印象并且觉得这段rap换个flow说不定就火了。女声比较慵懒和这段rap像两首歌。,2021年4月12日,3075,城市逃离计划（希望每天的生活都如此的简单）,NickTheWorld/Metablue赛博蓝,111
不应定义的浪漫,我以为是这种女声听过就忘了 最后还是男声和内容耐听,2021年9月25日,2978,城市逃离计划（希望每天的生活都如此的简单）,NickTheWorld/Metablue赛博蓝,111
哈哈哈哈哈哈_UKNo,要不是男生的那句，我是不会听这首歌的,2021年9月25日,1749,城市逃离计划（希望每天的生活都如此的简单）,NickTheWorld/Metablue赛博蓝,111
cyk_cld,rap的词写得还不错，听着很好,2021年9月21日,1649,城市逃离计划（希望每天的生活都如此的简单）,NickTheWorld/Metablue赛博蓝,111
x过期的秋刀鱼,把左手 把右手大拇指 → 往这划 ← 大拇指放这里 放这里,2021年11月20日,1089,城市逃离计划（希望每天的生活都如此的简单）,NickTheWorld/Metablue赛博蓝,111
